sep=,
This file should not be modified. It was automatically generated by CAPSENSE Tuner 8.0.0.8811
Signature,LLS data file
SchemaVersion,2
Time, 25.03.2025 17:13:44
Program,CAPSENSE™ Tuner 8.0
ConfigFile,C:/Users/Yashvi/YS_ES100_FINAL_OOB_NEW_SILICON/LLLLLSss/bsps/TARGET_APP_CY8CPROTO-041TP/config/design.cycapsense
ConfigDescription,deviceName - PSOC 4 (5th Generation LP)
DeviceName,PSOC 4 (5th Generation LP)
LiquidLevelWidget,LiquidLevel0
FoamWidget,LiquidLevel0_FR
SensorsCount,9
ConnectedDevice,KitProg3 UART-15100A98012D2400
Protocol,I2C
TankHeight,120
HeightStep,1
CoinCount,124
RepetitiveSamplesCount,10
CurrentCoin,123
CountOfFullItems,122
TableSize,1220
DutyCycle,18

Numb,CoinNumb,TargetLevel,Time,RepetitiveSamplesNumb,LiquidLevel0_Sns0,LiquidLevel0_Sns1,LiquidLevel0_Sns2,LiquidLevel0_Sns3,LiquidLevel0_Sns4,LiquidLevel0_Sns5,LiquidLevel0_Sns6,LiquidLevel0_Sns7,LiquidLevel0_Sns8,LiquidLevel0_FR_Sns0,LiquidLevel0_FR_Sns1,LiquidLevel0_FR_Sns2,LiquidLevel0_FR_Sns3,LiquidLevel0_FR_Sns4,LiquidLevel0_FR_Sns5,LiquidLevel0_FR_Sns6,LiquidLevel0_FR_Sns7,LiquidLevel0_FR_Sns8
1117,111,110, 25.03.2025 15:41:56,7,40228,38264,38059,39402,40392,39647,38199,37314,29354,44234,42429,42209,43420,44427,43653,41964,41133,32612,
1118,111,110, 25.03.2025 15:41:56,8,40225,38261,38053,39393,40396,39669,38209,37341,29347,44244,42444,42215,43420,44406,43655,41964,41144,32615,
1119,111,110, 25.03.2025 15:41:56,9,40231,38278,38062,39421,40421,39659,38188,37339,29353,44256,42428,42189,43412,44417,43667,41959,41140,32626,
1120,112,111, 25.03.2025 15:42:07,0,40229,38263,38044,39395,40391,39647,38209,37373,29476,44235,42438,42186,43431,44407,43660,41953,41184,32823,
1121,112,111, 25.03.2025 15:42:07,1,40219,38250,38056,39400,40391,39641,38201,37382,29464,44268,42447,42190,43418,44404,43649,41967,41208,32820,
1122,112,111, 25.03.2025 15:42:07,2,40226,38254,38061,39398,40387,39671,38202,37384,29468,44261,42428,42205,43419,44403,43653,41951,41194,32825,
1123,112,111, 25.03.2025 15:42:07,3,40219,38246,38046,39384,40409,39658,38214,37375,29464,44242,42454,42205,43427,44414,43640,41964,41211,32823,
1124,112,111, 25.03.2025 15:42:07,4,40232,38251,38026,39381,40417,39669,38209,37384,29464,44235,42449,42202,43418,44395,43653,41964,41207,32817,
1125,112,111, 25.03.2025 15:42:07,5,40224,38246,38047,39386,40402,39655,38194,37393,29466,44227,42438,42195,43415,44407,43642,41946,41207,32812,
1126,112,111, 25.03.2025 15:42:07,6,40224,38247,38031,39398,40411,39649,38204,37366,29464,44252,42433,42190,43420,44422,43663,41974,41209,32824,
1127,112,111, 25.03.2025 15:42:07,7,40225,38245,38050,39409,40388,39656,38184,37392,29468,44238,42421,42192,43410,44398,43659,41977,41209,32827,
1128,112,111, 25.03.2025 15:42:07,8,40220,38264,38039,39387,40390,39668,38199,37381,29464,44241,42442,42191,43418,44400,43651,41964,41202,32810,
1129,112,111, 25.03.2025 15:42:07,9,40210,38260,38045,39385,40389,39649,38208,37390,29468,44238,42430,42196,43426,44406,43649,41943,41203,32817,
1130,113,112, 25.03.2025 15:43:15,0,40245,38292,38067,39404,40414,39682,38242,37532,29903,44282,42484,42243,43449,44447,43700,42006,41368,33332,
1131,113,112, 25.03.2025 15:43:15,1,40240,38298,38063,39416,40407,39670,38233,37542,29907,44276,42473,42228,43460,44422,43691,41988,41358,33329,
1132,113,112, 25.03.2025 15:43:15,2,40250,38269,38065,39414,40443,39686,38236,37515,29905,44294,42487,42241,43453,44446,43700,41996,41349,33351,
1133,113,112, 25.03.2025 15:43:15,3,40264,38287,38074,39415,40426,39674,38239,37527,29924,44294,42472,42232,43445,44429,43706,41986,41367,33358,
1134,113,112, 25.03.2025 15:43:15,4,40244,38295,38083,39411,40431,39688,38233,37510,29907,44285,42472,42240,43451,44456,43678,42000,41355,33336,
1135,113,112, 25.03.2025 15:43:15,5,40229,38282,38056,39413,40438,39659,38227,37529,29917,44281,42469,42233,43437,44439,43677,41988,41380,33326,
1136,113,112, 25.03.2025 15:43:15,6,40253,38279,38069,39417,40436,39693,38224,37537,29913,44290,42485,42223,43455,44457,43683,41988,41349,33343,
1137,113,112, 25.03.2025 15:43:15,7,40255,38281,38059,39412,40428,39683,38231,37527,29917,44284,42475,42232,43448,44440,43683,41991,41356,33336,
1138,113,112, 25.03.2025 15:43:15,8,40236,38273,38075,39429,40433,39686,38230,37530,29903,44286,42465,42232,43453,44462,43690,41993,41367,33337,
1139,113,112, 25.03.2025 15:43:15,9,40234,38261,38077,39417,40452,39685,38228,37522,29917,44289,42476,42222,43464,44450,43677,41978,41357,33319,
1140,114,113, 25.03.2025 15:43:46,0,40349,38356,38161,39503,40516,39772,38296,37712,31034,44388,42579,42318,43558,44559,43786,42077,41529,34602,
1141,114,113, 25.03.2025 15:43:46,1,40342,38349,38143,39505,40518,39774,38300,37739,31003,44390,42561,42318,43561,44572,43786,42101,41541,34585,
1142,114,113, 25.03.2025 15:43:46,2,40337,38345,38141,39501,40515,39781,38314,37707,31013,44413,42575,42339,43565,44545,43791,42117,41533,34571,
1143,114,113, 25.03.2025 15:43:46,3,40347,38365,38154,39496,40504,39761,38307,37729,31018,44402,42574,42332,43563,44564,43801,42099,41536,34570,
1144,114,113, 25.03.2025 15:43:46,4,40336,38364,38164,39488,40516,39769,38328,37714,31018,44403,42583,42307,43575,44552,43814,42108,41533,34588,
1145,114,113, 25.03.2025 15:43:46,5,40342,38347,38159,39495,40502,39774,38308,37714,31015,44402,42590,42352,43551,44554,43797,42102,41534,34583,
1146,114,113, 25.03.2025 15:43:46,6,40329,38370,38160,39499,40522,39770,38318,37714,30989,44374,42589,42350,43569,44555,43812,42104,41549,34594,
1147,114,113, 25.03.2025 15:43:46,7,40331,38357,38164,39509,40500,39775,38330,37711,31013,44403,42585,42342,43563,44549,43792,42107,41513,34583,
1148,114,113, 25.03.2025 15:43:46,8,40319,38360,38148,39499,40517,39780,38323,37717,30985,44393,42551,42339,43557,44567,43799,42094,41537,34603,
1149,114,113, 25.03.2025 15:43:46,9,40352,38352,38152,39500,40496,39777,38308,37701,31009,44386,42585,42331,43573,44556,43803,42105,41525,34601,
1150,115,114, 25.03.2025 15:43:53,0,40334,38353,38143,39516,40499,39759,38314,37713,31513,44404,42587,42335,43544,44557,43794,42103,41559,35090,
1151,115,114, 25.03.2025 15:43:53,1,40345,38367,38157,39497,40509,39773,38315,37726,31546,44387,42559,42335,43556,44556,43790,42094,41554,35098,
1152,115,114, 25.03.2025 15:43:53,2,40335,38349,38160,39489,40521,39754,38310,37726,31507,44390,42574,42337,43547,44553,43798,42094,41542,35093,
1153,115,114, 25.03.2025 15:43:53,3,40316,38355,38151,39522,40500,39778,38321,37729,31527,44394,42567,42333,43562,44551,43777,42103,41552,35110,
1154,115,114, 25.03.2025 15:43:53,4,40326,38342,38146,39493,40524,39749,38305,37722,31536,44406,42570,42355,43569,44561,43796,42096,41565,35123,
1155,115,114, 25.03.2025 15:43:53,5,40336,38351,38137,39514,40515,39766,38321,37741,31539,44402,42576,42339,43562,44542,43797,42085,41566,35121,
1156,115,114, 25.03.2025 15:43:53,6,40338,38359,38141,39504,40498,39766,38318,37727,31508,44403,42581,42358,43564,44559,43781,42096,41557,35106,
1157,115,114, 25.03.2025 15:43:53,7,40340,38364,38151,39502,40516,39764,38305,37715,31532,44401,42571,42325,43564,44543,43796,42092,41545,35101,
1158,115,114, 25.03.2025 15:43:53,8,40337,38334,38155,39513,40513,39790,38310,37714,31548,44389,42583,42327,43555,44548,43794,42106,41553,35119,
1159,115,114, 25.03.2025 15:43:53,9,40328,38365,38146,39514,40508,39782,38324,37712,31527,44398,42591,42340,43560,44563,43799,42118,41555,35119,
1160,116,115, 25.03.2025 15:43:58,0,40345,38354,38143,39508,40514,39771,38319,37722,34159,44442,42608,42353,43586,44585,43819,42113,41591,37767,
1161,116,115, 25.03.2025 15:43:58,1,40348,38344,38135,39502,40488,39762,38305,37734,34121,44418,42603,42354,43596,44593,43809,42126,41591,37760,
1162,116,115, 25.03.2025 15:43:58,2,40323,38357,38148,39495,40521,39772,38307,37752,34124,44430,42606,42337,43571,44569,43814,42123,41593,37753,
1163,116,115, 25.03.2025 15:43:58,3,40335,38361,38162,39499,40511,39754,38320,37741,34115,44425,42597,42357,43579,44579,43809,42121,41581,37756,
1164,116,115, 25.03.2025 15:43:58,4,40321,38339,38147,39504,40503,39773,38309,37725,34119,44447,42607,42345,43588,44591,43827,42133,41594,37759,
1165,116,115, 25.03.2025 15:43:58,5,40312,38369,38148,39506,40513,39767,38315,37772,34132,44415,42614,42355,43605,44596,43816,42130,41602,37766,
1166,116,115, 25.03.2025 15:43:58,6,40345,38342,38139,39505,40502,39768,38299,37742,34147,44431,42612,42358,43578,44579,43829,42126,41592,37748,
1167,116,115, 25.03.2025 15:43:58,7,40314,38360,38149,39504,40514,39779,38324,37730,34143,44435,42616,42354,43580,44585,43822,42120,41600,37774,
1168,116,115, 25.03.2025 15:43:58,8,40331,38369,38135,39498,40520,39768,38311,37745,34160,44422,42613,42354,43585,44595,43828,42115,41602,37764,
1169,116,115, 25.03.2025 15:43:58,9,40326,38346,38161,39500,40515,39778,38304,37751,34129,44439,42620,42355,43584,44584,43831,42120,41588,37754,
1170,117,116, 25.03.2025 15:44:04,0,40304,38334,38130,39474,40484,39736,38284,37703,35392,44427,42598,42354,43579,44571,43803,42124,41589,39054,
1171,117,116, 25.03.2025 15:44:04,1,40326,38345,38119,39473,40484,39739,38298,37712,35396,44409,42614,42342,43567,44581,43806,42113,41583,39042,
1172,117,116, 25.03.2025 15:44:04,2,40308,38332,38151,39479,40484,39738,38303,37706,35409,44406,42590,42352,43583,44559,43802,42093,41597,39037,
1173,117,116, 25.03.2025 15:44:04,3,40308,38327,38114,39472,40483,39766,38288,37727,35412,44415,42604,42350,43580,44574,43804,42107,41589,39059,
1174,117,116, 25.03.2025 15:44:04,4,40298,38342,38130,39463,40498,39775,38292,37725,35396,44419,42592,42368,43585,44577,43805,42099,41573,39050,
1175,117,116, 25.03.2025 15:44:04,5,40296,38329,38124,39476,40503,39772,38305,37701,35398,44415,42608,42355,43569,44593,43804,42119,41569,39039,
1176,117,116, 25.03.2025 15:44:04,6,40325,38329,38122,39469,40479,39756,38298,37732,35389,44407,42613,42359,43597,44561,43808,42095,41591,39026,
1177,117,116, 25.03.2025 15:44:04,7,40307,38341,38112,39479,40472,39747,38284,37714,35406,44406,42591,42348,43583,44555,43803,42102,41585,39048,
1178,117,116, 25.03.2025 15:44:04,8,40310,38322,38112,39475,40489,39751,38275,37732,35403,44420,42586,42347,43567,44566,43811,42107,41604,39031,
1179,117,116, 25.03.2025 15:44:04,9,40306,38335,38125,39476,40488,39742,38254,37727,35392,44412,42608,42352,43581,44579,43818,42117,41576,39029,
1180,118,117, 25.03.2025 15:44:08,0,40309,38322,38131,39475,40487,39725,38280,37722,36703,44417,42621,42349,43586,44590,43819,42121,41597,40360,
1181,118,117, 25.03.2025 15:44:08,1,40285,38332,38118,39479,40492,39749,38297,37727,36698,44416,42609,42363,43594,44590,43807,42116,41604,40365,
1182,118,117, 25.03.2025 15:44:08,2,40289,38338,38111,39462,40497,39736,38280,37711,36708,44424,42598,42345,43575,44597,43830,42122,41604,40352,
1183,118,117, 25.03.2025 15:44:08,3,40308,38335,38117,39470,40488,39752,38297,37721,36679,44421,42617,42358,43596,44573,43833,42140,41597,40361,
1184,118,117, 25.03.2025 15:44:08,4,40289,38328,38121,39471,40470,39742,38285,37715,36714,44426,42612,42368,43588,44570,43814,42117,41593,40357,
1185,118,117, 25.03.2025 15:44:08,5,40292,38320,38123,39478,40477,39754,38278,37714,36721,44419,42600,42355,43593,44588,43810,42122,41602,40361,
1186,118,117, 25.03.2025 15:44:08,6,40297,38320,38132,39479,40497,39740,38276,37714,36708,44433,42640,42364,43593,44592,43821,42128,41604,40370,
1187,118,117, 25.03.2025 15:44:08,7,40309,38339,38114,39486,40480,39730,38269,37734,36702,44422,42621,42355,43583,44569,43808,42132,41609,40378,
1188,118,117, 25.03.2025 15:44:08,8,40308,38323,38132,39475,40486,39730,38279,37713,36718,44425,42621,42352,43604,44587,43809,42133,41620,40389,
1189,118,117, 25.03.2025 15:44:08,9,40292,38329,38126,39466,40489,39729,38273,37713,36728,44421,42608,42363,43589,44572,43825,42115,41597,40369,
1190,119,118, 25.03.2025 15:44:13,0,40275,38349,38122,39463,40469,39743,38286,37700,37573,44436,42605,42370,43589,44584,43809,42132,41610,41233,
1191,119,118, 25.03.2025 15:44:13,1,40313,38320,38117,39458,40469,39725,38301,37691,37573,44434,42606,42363,43592,44577,43798,42139,41608,41232,
1192,119,118, 25.03.2025 15:44:13,2,40307,38323,38117,39462,40474,39744,38273,37714,37568,44421,42614,42365,43578,44592,43801,42123,41597,41230,
1193,119,118, 25.03.2025 15:44:13,3,40307,38327,38115,39445,40466,39746,38284,37708,37558,44429,42624,42355,43597,44570,43822,42122,41615,41235,
1194,119,118, 25.03.2025 15:44:13,4,40301,38330,38124,39469,40467,39721,38277,37713,37570,44429,42615,42356,43585,44597,43816,42118,41605,41223,
1195,119,118, 25.03.2025 15:44:13,5,40302,38313,38113,39465,40487,39735,38271,37709,37567,44441,42616,42361,43606,44608,43833,42140,41609,41216,
1196,119,118, 25.03.2025 15:44:13,6,40310,38328,38124,39455,40473,39747,38282,37718,37564,44427,42611,42355,43598,44577,43816,42125,41589,41218,
1197,119,118, 25.03.2025 15:44:13,7,40300,38323,38113,39473,40473,39724,38274,37697,37552,44440,42620,42368,43587,44580,43813,42109,41595,41225,
1198,119,118, 25.03.2025 15:44:13,8,40287,38321,38131,39460,40459,39742,38292,37708,37570,44432,42619,42347,43594,44588,43805,42125,41605,41240,
1199,119,118, 25.03.2025 15:44:13,9,40295,38327,38114,39442,40470,39753,38281,37715,37550,44420,42608,42345,43600,44587,43830,42121,41600,41229,
1200,120,119, 25.03.2025 15:44:16,0,40280,38305,38110,39472,40472,39726,38262,37714,38517,44451,42622,42361,43604,44577,43819,42125,41619,42187,
1201,120,119, 25.03.2025 15:44:16,1,40307,38312,38112,39457,40482,39716,38275,37716,38502,44443,42632,42359,43598,44589,43836,42120,41610,42163,
1202,120,119, 25.03.2025 15:44:16,2,40274,38325,38105,39457,40468,39715,38263,37692,38503,44427,42632,42359,43597,44573,43833,42124,41617,42178,
1203,120,119, 25.03.2025 15:44:16,3,40299,38318,38111,39445,40480,39731,38282,37728,38502,44433,42624,42355,43600,44593,43818,42131,41634,42180,
1204,120,119, 25.03.2025 15:44:16,4,40295,38310,38115,39462,40480,39728,38285,37744,38505,44440,42622,42368,43583,44590,43814,42142,41624,42187,
1205,120,119, 25.03.2025 15:44:16,5,40292,38320,38113,39459,40482,39743,38281,37720,38519,44425,42630,42368,43593,44598,43822,42135,41620,42175,
1206,120,119, 25.03.2025 15:44:16,6,40299,38322,38114,39475,40493,39724,38273,37706,38509,44448,42613,42365,43592,44579,43814,42119,41603,42179,
1207,120,119, 25.03.2025 15:44:16,7,40295,38321,38118,39450,40451,39736,38273,37685,38519,44429,42632,42370,43603,44591,43822,42127,41607,42176,
1208,120,119, 25.03.2025 15:44:16,8,40302,38334,38095,39476,40468,39716,38264,37712,38523,44432,42622,42357,43613,44593,43833,42142,41621,42165,
1209,120,119, 25.03.2025 15:44:16,9,40297,38327,38118,39454,40482,39705,38278,37698,38522,44433,42629,42367,43595,44590,43833,42152,41615,42174,
1210,121,120, 25.03.2025 15:44:21,0,40301,38341,38107,39446,40463,39724,38281,37692,38636,44434,42628,42352,43602,44584,43829,42124,41615,42310,
1211,121,120, 25.03.2025 15:44:21,1,40305,38326,38121,39449,40478,39718,38288,37730,38631,44432,42622,42386,43604,44598,43817,42155,41610,42276,
1212,121,120, 25.03.2025 15:44:21,2,40272,38325,38114,39453,40484,39740,38257,37701,38625,44447,42628,42351,43599,44602,43821,42122,41620,42277,
1213,121,120, 25.03.2025 15:44:21,3,40292,38323,38130,39456,40473,39742,38271,37719,38637,44446,42617,42362,43592,44597,43821,42137,41603,42299,
1214,121,120, 25.03.2025 15:44:21,4,40275,38316,38105,39465,40473,39725,38264,37709,38629,44446,42637,42367,43620,44581,43819,42129,41624,42319,
1215,121,120, 25.03.2025 15:44:21,5,40272,38321,38103,39457,40466,39724,38260,37716,38639,44425,42622,42366,43619,44581,43827,42127,41628,42301,
1216,121,120, 25.03.2025 15:44:21,6,40291,38324,38116,39460,40459,39738,38287,37724,38631,44423,42633,42360,43605,44586,43818,42143,41607,42294,
1217,121,120, 25.03.2025 15:44:21,7,40305,38339,38089,39475,40467,39734,38281,37698,38619,44450,42624,42365,43601,44595,43819,42127,41611,42302,
1218,121,120, 25.03.2025 15:44:21,8,40280,38332,38118,39465,40466,39720,38284,37708,38636,44432,42628,42378,43605,44585,43823,42133,41622,42312,
1219,121,120, 25.03.2025 15:44:21,9,40309,38313,38106,39456,40465,39719,38254,37721,38609,44443,42622,42366,43598,44585,43821,42151,41594,42286,
